raceId;driverId;stop;lap;time;duration;milliseconds
881;824;1;6;1899-12-30 16:16:07,000;26,546;26546
881;822;1;6;1899-12-30 16:16:09,000;24,96;24960
881;820;1;6;1899-12-30 16:16:12,000;30,365;30365
882;817;1;4;1899-12-30 15:11:03,000;24,946;24946
882;1;1;5;1899-12-30 15:12:45,000;20,379;20379
882;3;1;5;1899-12-30 15:12:50,000;22,299;22299
882;819;1;5;1899-12-30 15:12:59,000;21,265;21265
882;4;1;6;1899-12-30 15:14:28,000;19,719;19719
882;8;1;6;1899-12-30 15:14:31,000;20,753;20753
882;824;1;6;1899-12-30 15:14:46,000;21,097;21097
882;823;1;6;1899-12-30 15:14:51,000;20,905;20905
885;815;1;29;1899-12-30 14:42:57,000;24,672;24672
885;818;1;29;1899-12-30 14:43:05,000;24,827;24827
885;20;1;30;1899-12-30 14:44:08,000;24,375;24375
885;16;1;30;1899-12-30 14:44:28,000;25,274;25274
885;822;1;30;1899-12-30 14:44:53,000;29,063;29063
885;154;1;30;1899-12-30 14:44:55,000;24,565;24565
885;3;1;31;1899-12-30 14:45:40,000;25,2;25200
885;1;1;31;1899-12-30 14:45:51,000;24,801;24801
886;820;1;38;1899-12-30 14:55:52,000;21,374;21374
886;824;1;41;1899-12-30 14:59:38,000;21,378;21378
886;154;1;42;1899-12-30 15:00:07,000;20,859;20859
886;814;1;56;1899-12-30 15:18:16,000;21,066;21066
888;814;1;4;1899-12-30 14:10:30,000;20,547;20547
888;818;1;4;1899-12-30 14:10:37,000;23,147;23147
888;819;1;4;1899-12-30 14:10:40,000;22,699;22699
888;817;1;5;1899-12-30 14:12:03,000;19,846;19846
888;16;1;5;1899-12-30 14:12:09,000;19,91;19910
888;823;1;5;1899-12-30 14:12:16,000;21,9;21900
888;824;1;5;1899-12-30 14:12:18,000;20,84;20840
888;1;1;6;1899-12-30 14:13:34,000;19,487;19487
888;821;1;6;1899-12-30 14:13:52,000;19,816;19816
894;16;1;3;1899-12-30 15:09:31,000;29,829;29829
894;18;1;4;1899-12-30 15:11:11,000;26,948;26948
894;13;1;6;1899-12-30 15:14:57,000;22,474;22474
896;807;1;5;1899-12-30 15:11:22,000;24,096;24096
896;824;1;5;1899-12-30 15:11:40,000;33,937;33937
896;18;1;6;1899-12-30 15:13:04,000;23,517;23517
896;820;1;29;1899-12-30 15:49:37,000;24,757;24757
896;822;1;31;1899-12-30 15:51:52,000;27,619;27619
896;817;1;33;1899-12-30 15:54:38,000;25,608;25608
896;16;1;41;1899-12-30 16:07:01,000;23,891;23891
897;813;1;5;1899-12-30 17:12:55,000;22,886;22886
897;824;1;5;1899-12-30 17:13:09,000;24,064;24064
897;815;1;6;1899-12-30 17:14:42,000;21,503;21503
897;820;1;6;1899-12-30 17:15:04,000;23,49;23490
898;820;1;5;1899-12-30 13:15:49,000;18,737;18737
898;154;1;29;1899-12-30 13:57:05,000;23,876;23876
900;813;1;29;1899-12-30 17:57:57,000;22,847;22847
900;16;1;35;1899-12-30 18:07:21,000;24,305;24305
905;20;1;4;1899-12-30 14:10:25,000;;66065
905;13;1;45;1899-12-30 15:08:42,000;24,264;24264
906;826;1;29;1899-12-30 14:47:47,000;25,235;25235
906;815;1;34;1899-12-30 14:54:04,000;23,907;23907
906;807;1;41;1899-12-30 15:03:27,000;23,902;23902
907;154;1;3;1899-12-30 14:07:00,000;21,884;21884
907;815;1;29;1899-12-30 14:39:23,000;23,77;23770
907;820;1;37;1899-12-30 14:50:48,000;22,977;22977
907;824;1;40;1899-12-30 14:54:11,000;24,452;24452
908;807;1;29;1899-12-30 14:53:24,000;29,579;29579
908;824;1;29;1899-12-30 14:54:00,000;30,353;30353
908;154;1;30;1899-12-30 14:55:23,000;29,71;29710
908;822;1;31;1899-12-30 14:55:58,000;29,104;29104
909;828;1;3;1899-12-30 14:08:42,000;27,495;27495
912;826;1;30;1899-12-30 14:49:25,000;24,651;24651
912;828;1;30;1899-12-30 14:50:45,000;28,685;28685
915;820;1;4;1899-12-30 15:11:25,000;31,374;31374
915;20;1;30;1899-12-30 15:56:37,000;30,355;30355
915;821;1;39;1899-12-30 16:12:57,000;30,303;30303
917;813;1;4;1899-12-30 14:08:39,000;23,753;23753
917;13;1;5;1899-12-30 14:09:42,000;23,22;23220
917;815;1;5;1899-12-30 14:09:55,000;23,467;23467
917;822;1;6;1899-12-30 14:11:00,000;23,294;23294
917;18;1;6;1899-12-30 14:11:00,000;23,018;23018
917;20;1;6;1899-12-30 14:11:07,000;23,808;23808
918;4;1;5;1899-12-30 17:12:48,000;21,619;21619
918;16;1;5;1899-12-30 17:13:03,000;22,491;22491
918;18;1;6;1899-12-30 17:14:36,000;22,627;22627
918;826;1;6;1899-12-30 17:14:38,000;24,169;24169
918;8;1;6;1899-12-30 17:14:41,000;21,546;21546
926;830;1;32;1899-12-30 16:56:30,000;23,532;23532
926;815;1;38;1899-12-30 17:06:52,000;26,009;26009
927;1;1;4;1899-12-30 15:11:07,000;26,094;26094
927;3;1;4;1899-12-30 15:11:11,000;33,689;33689
927;817;1;4;1899-12-30 15:11:13,000;26,714;26714
927;13;1;4;1899-12-30 15:11:16,000;25,831;25831
927;826;1;4;1899-12-30 15:11:17,000;30,463;30463
927;830;1;4;1899-12-30 15:11:22,000;29,516;29516
927;822;1;4;1899-12-30 15:11:24,000;30,154;30154
927;4;1;4;1899-12-30 15:11:32,000;25,222;25222
927;18;1;4;1899-12-30 15:11:38,000;33,027;33027
927;833;1;5;1899-12-30 15:14:03,000;27,54;27540
929;830;1;6;1899-12-30 18:14:10,000;39,338;39338
931;830;1;29;1899-12-30 14:42:14,000;52,821;52821
931;4;1;32;1899-12-30 14:46:31,000;30,345;30345
931;829;1;33;1899-12-30 14:50:20,000;28,606;28606
931;18;1;35;1899-12-30 14:50:28,000;25,062;25062
931;20;1;36;1899-12-30 14:51:19,000;24,851;24851
931;817;1;36;1899-12-30 14:51:34,000;24,501;24501
931;815;1;36;1899-12-30 14:51:43,000;24,733;24733
931;3;1;37;1899-12-30 14:52:37,000;24,789;24789
931;833;1;35;1899-12-30 14:52:53,000;27,554;27554
931;8;1;37;1899-12-30 14:52:54,000;24,177;24177
931;1;1;38;1899-12-30 14:53:49,000;24,181;24181
932;1;1;29;1899-12-30 14:41:11,000;23,708;23708
932;3;1;30;1899-12-30 14:42:33,000;23,321;23321
932;4;1;31;1899-12-30 14:45:06,000;23,553;23553
932;829;1;34;1899-12-30 14:50:14,000;30,807;30807
932;833;1;35;1899-12-30 14:51:40,000;26,986;26986
932;13;1;37;1899-12-30 14:52:40,000;23,912;23912
932;830;1;39;1899-12-30 14:55:43,000;36,105;36105
933;18;1;3;1899-12-30 14:09:03,000;24,104;24104
933;3;1;33;1899-12-30 14:47:13,000;21,768;21768
933;13;1;34;1899-12-30 14:48:45,000;22,447;22447
933;1;1;35;1899-12-30 14:49:40,000;21,869;21869
933;833;1;34;1899-12-30 14:50:23,000;23,926;23926
933;20;1;36;1899-12-30 14:51:04,000;31,882;31882
933;813;1;37;1899-12-30 14:52:53,000;21,847;21847
933;815;1;38;1899-12-30 14:54:06,000;26,689;26689
933;817;1;50;1899-12-30 15:09:02,000;27,71;27710
934;829;1;36;1899-12-30 14:07:55,000;48,861;48861
934;833;1;36;1899-12-30 14:08:22,000;34,672;34672
936;833;1;6;1899-12-30 14:15:43,000;26,392;26392
937;832;1;5;1899-12-30 14:20:58,000;23,732;23732
938;817;1;30;1899-12-30 14:48:35,000;24,259;24259
941;20;1;30;1899-12-30 15:01:31,000;29,367;29367
941;13;1;30;1899-12-30 15:01:51,000;30,741;30741
941;813;1;30;1899-12-30 15:01:56,000;29,952;29952
941;8;1;31;1899-12-30 15:03:16,000;29,386;29386
941;1;1;32;1899-12-30 15:04:38,000;30,216;30216
941;826;1;33;1899-12-30 15:06:55,000;30,418;30418
941;831;1;34;1899-12-30 15:08:41,000;30,362;30362
943;18;1;30;1899-12-30 13:46:38,000;23,356;23356
944;817;1;3;1899-12-30 14:07:06,000;23,937;23937
945;831;1;4;1899-12-30 17:11:05,000;28,407;28407
945;826;1;5;1899-12-30 17:12:45,000;21,868;21868
945;815;1;6;1899-12-30 17:14:27,000;21,922;21922
945;817;1;6;1899-12-30 17:14:29,000;21,949;21949
945;13;1;6;1899-12-30 17:14:32,000;22,851;22851
949;817;1;6;1899-12-30 18:13:44,000;24,541;24541
950;817;1;3;1899-12-30 14:08:57,000;24,392;24392
950;826;1;4;1899-12-30 14:10:42,000;24,084;24084
950;815;1;4;1899-12-30 14:10:46,000;23,215;23215
950;20;1;4;1899-12-30 14:10:50,000;30,115;30115
950;807;1;4;1899-12-30 14:10:50,000;27,683;27683
950;832;1;4;1899-12-30 14:10:51,000;25,754;25754
950;18;1;4;1899-12-30 14:10:51,000;24,072;24072
950;822;1;4;1899-12-30 14:10:52,000;22,682;22682
950;830;1;4;1899-12-30 14:10:54,000;30,034;30034
950;828;1;4;1899-12-30 14:10:56,000;23,955;23955
950;825;1;4;1899-12-30 14:10:58,000;23,158;23158
953;1;1;31;1899-12-30 14:54:06,000;26,315;26315
953;836;1;31;1899-12-30 14:55:34,000;26,517;26517
954;815;1;30;1899-12-30 14:43:33,000;22,556;22556
954;825;1;39;1899-12-30 14:56:12,000;23,162;23162
955;832;1;4;1899-12-30 17:11:34,000;22,028;22028
955;830;1;5;1899-12-30 17:13:24,000;20,069;20069
955;4;1;5;1899-12-30 17:13:24,000;20,282;20282
955;826;1;5;1899-12-30 17:13:37,000;24,802;24802
955;817;1;6;1899-12-30 17:15:04,000;19,84;19840
955;18;1;6;1899-12-30 17:15:21,000;20,185;20185
955;825;1;6;1899-12-30 17:15:24,000;20,772;20772
955;836;1;29;1899-12-30 17:58:28,000;26,187;26187
957;8;1;5;1899-12-30 13:14:16,000;29,578;29578
957;822;1;5;1899-12-30 13:14:17,000;29,808;29808
957;832;1;5;1899-12-30 13:14:18,000;30,786;30786
957;807;1;5;1899-12-30 13:14:18,000;30,747;30747
957;4;1;5;1899-12-30 13:14:19,000;32,374;32374
957;20;1;5;1899-12-30 13:14:20,000;31,381;31381
957;154;1;5;1899-12-30 13:14:21,000;31,632;31632
957;821;1;5;1899-12-30 13:14:22,000;41,508;41508
957;825;1;5;1899-12-30 13:14:23,000;30,804;30804
957;836;1;5;1899-12-30 13:14:25,000;31,812;31812
957;817;1;6;1899-12-30 13:16:16,000;30,198;30198
957;13;1;6;1899-12-30 13:16:20,000;29,243;29243
957;826;1;6;1899-12-30 13:16:22,000;30,315;30315
957;18;1;6;1899-12-30 13:16:23,000;30,093;30093
957;835;1;6;1899-12-30 13:16:27,000;29,784;29784
957;837;1;6;1899-12-30 13:16:29,000;29,998;29998
958;8;1;29;1899-12-30 14:45:43,000;21,951;21951
958;837;1;29;1899-12-30 14:46:44,000;24,254;24254
960;807;1;6;1899-12-30 14:15:53,000;23,564;23564
960;815;1;6;1899-12-30 14:16:04,000;23,783;23783
960;154;1;6;1899-12-30 14:16:08,000;23,705;23705
960;835;1;6;1899-12-30 14:16:08,000;22,698;22698
960;839;1;6;1899-12-30 14:16:18,000;28,718;28718
961;839;1;32;1899-12-30 14:52:20,000;25,539;25539
963;822;1;29;1899-12-30 15:55:11,000;23,828;23828
963;835;1;31;1899-12-30 15:59:04,000;23,928;23928
963;831;1;32;1899-12-30 16:00:57,000;24,697;24697
965;831;1;29;1899-12-30 14:55:54,000;24,244;24244
966;20;1;32;1899-12-30 13:49:30,000;22,035;22035
966;831;1;49;1899-12-30 14:14:38,000;23,54;23540
968;832;1;6;1899-12-30 17:14:43,000;21,761;21761
968;836;1;6;1899-12-30 17:14:44,000;33,395;33395
968;828;1;38;1899-12-30 18:13:21,000;22,991;22991
969;840;1;5;1899-12-30 16:14:22,000;22,293;22293
969;826;1;34;1899-12-30 16:57:51,000;25,559;25559
970;1;1;4;1899-12-30 14:12:08,000;22,999;22999
970;822;1;4;1899-12-30 14:12:17,000;32,287;32287
970;817;1;4;1899-12-30 14:12:20,000;17,34;17340
970;8;1;4;1899-12-30 14:12:21,000;23,847;23847
970;830;1;4;1899-12-30 14:12:23,000;23,071;23071
970;832;1;4;1899-12-30 14:12:47,000;17,337;17337
970;835;1;4;1899-12-30 14:13:06,000;17,291;17291
971;828;1;33;1899-12-30 19:00:33,000;25,576;25576
972;8;1;29;1899-12-30 15:56:49,000;30,152;30152
972;830;1;29;1899-12-30 15:57:19,000;29,567;29567
972;1;1;30;1899-12-30 15:58:36,000;29,739;29739
972;20;1;34;1899-12-30 16:04:56,000;30,097;30097
972;807;1;40;1899-12-30 16:16:07,000;30,28;30280
973;836;1;33;1899-12-30 14:52:14,000;23,445;23445
974;830;1;32;1899-12-30 14:44:07,000;25,343;25343
974;822;1;33;1899-12-30 14:45:24,000;24,308;24308
974;8;1;34;1899-12-30 14:46:35,000;24,833;24833
974;828;1;35;1899-12-30 14:49:08,000;24,949;24949
974;826;1;36;1899-12-30 14:49:48,000;24,406;24406
974;839;1;36;1899-12-30 14:50:06,000;24,299;24299
974;832;1;37;1899-12-30 14:50:54,000;24,427;24427
974;825;1;37;1899-12-30 14:51:04,000;24,979;24979
974;817;1;38;1899-12-30 14:51:46,000;24,183;24183
974;13;1;38;1899-12-30 14:52:42,000;24,353;24353
974;20;1;39;1899-12-30 14:52:55,000;24,306;24306
974;154;1;40;1899-12-30 14:54:55,000;24,66;24660
974;840;1;41;1899-12-30 14:56:46,000;26,69;26690
974;835;1;42;1899-12-30 14:58:05,000;25,472;25472
974;838;1;43;1899-12-30 14:58:56,000;24,768;24768
974;1;1;46;1899-12-30 15:02:38,000;24,155;24155
975;20;1;5;1899-12-30 14:11:32,000;31,596;31596
975;1;1;32;1899-12-30 14:47:15,000;23,061;23061
975;839;1;32;1899-12-30 14:47:42,000;23,409;23409
975;4;1;42;1899-12-30 15:01:08,000;23,526;23526
975;838;1;45;1899-12-30 15:05:22,000;23,267;23267
975;825;1;46;1899-12-30 15:06:28,000;28,869;28869
976;154;1;3;1899-12-30 17:09:40,000;20,776;20776
976;817;1;5;1899-12-30 17:13:04,000;23,361;23361
976;838;1;5;1899-12-30 17:13:19,000;21,423;21423
977;1;1;31;1899-12-30 14:38:58,000;20,761;20761
977;838;1;31;1899-12-30 14:39:43,000;21,714;21714
977;817;1;33;1899-12-30 14:41:11,000;21,713;21713
977;20;1;34;1899-12-30 14:42:15,000;21,75;21750
977;835;1;34;1899-12-30 14:43:13,000;22,233;22233
977;828;1;34;1899-12-30 14:43:40,000;22,339;22339
977;815;1;35;1899-12-30 14:44:03,000;22,03;22030
977;840;1;35;1899-12-30 14:44:21,000;21,332;21332
977;836;1;35;1899-12-30 14:44:41,000;22,414;22414
977;154;1;36;1899-12-30 14:45:10,000;22,026;22026
977;822;1;41;1899-12-30 14:50:11,000;22,387;22387
977;832;1;40;1899-12-30 14:50:18,000;21,659;21659
977;839;1;42;1899-12-30 14:52:17,000;22,176;22176
977;8;1;44;1899-12-30 14:53:59,000;21,662;21662
977;13;1;47;1899-12-30 14:58:07,000;20,977;20977
978;822;1;32;1899-12-30 13:58:23,000;27,858;27858
978;817;1;32;1899-12-30 13:59:09,000;27,91;27910
978;825;1;37;1899-12-30 14:07:18,000;28,099;28099
979;836;1;3;1899-12-30 14:09:26,000;24,213;24213
979;840;1;29;1899-12-30 14:47:41,000;21,804;21804
979;822;1;30;1899-12-30 14:48:04,000;22,681;22681
979;1;1;31;1899-12-30 14:49:30,000;21,338;21338
979;825;1;31;1899-12-30 14:50:24,000;22,684;22684
979;20;1;32;1899-12-30 14:50:43,000;22,317;22317
979;8;1;33;1899-12-30 14:52:06,000;21,919;21919
979;815;1;34;1899-12-30 14:54:12,000;24,017;24017
979;814;1;34;1899-12-30 14:55:06,000;22,399;22399
979;832;1;35;1899-12-30 14:55:33,000;22,745;22745
979;4;1;35;1899-12-30 14:55:33,000;22,399;22399
979;839;1;35;1899-12-30 14:55:44,000;22,441;22441
979;826;1;40;1899-12-30 15:02:57,000;22,273;22273
979;830;1;42;1899-12-30 15:04:37,000;33,605;33605
979;838;1;42;1899-12-30 15:05:22,000;28,616;28616
979;807;1;45;1899-12-30 15:09:34,000;31,86;31860
979;835;1;46;1899-12-30 15:11:22,000;22,684;22684
981;154;1;3;1899-12-30 14:08:10,000;33,433;33433
981;830;1;3;1899-12-30 14:08:20,000;39,888;39888
981;4;1;30;1899-12-30 14:47:38,000;24,442;24442
981;20;1;31;1899-12-30 14:48:03,000;24,307;24307
981;1;1;32;1899-12-30 14:49:05,000;23,725;23725
981;815;1;32;1899-12-30 14:49:55,000;25,377;25377
981;822;1;33;1899-12-30 14:50:35,000;23,728;23728
981;817;1;37;1899-12-30 14:56:51,000;23,951;23951
983;817;1;29;1899-12-30 15:50:36,000;24,199;24199
983;815;1;30;1899-12-30 15:52:42,000;24,314;24314
983;836;1;37;1899-12-30 16:05:08,000;25,06;25060
983;828;1;38;1899-12-30 16:07:14,000;24,719;24719
984;840;1;4;1899-12-30 14:11:34,000;23,475;23475
984;822;1;30;1899-12-30 14:53:46,000;22,876;22876
984;807;1;38;1899-12-30 15:07:08,000;23,199;23199
984;835;1;39;1899-12-30 15:09:02,000;25,618;25618
985;836;1;3;1899-12-30 14:09:08,000;31,334;31334
985;13;1;29;1899-12-30 14:53:26,000;23,772;23772
986;13;1;3;1899-12-30 13:07:22,000;22,055;22055
986;836;1;4;1899-12-30 13:08:55,000;23,358;23358
986;825;1;31;1899-12-30 13:46:09,000;22,507;22507
986;838;1;31;1899-12-30 13:46:25,000;28,044;28044
986;830;1;32;1899-12-30 13:46:33,000;22,57;22570
986;842;1;31;1899-12-30 13:46:43,000;22,709;22709
986;154;1;31;1899-12-30 13:46:45,000;28,761;28761
986;822;1;32;1899-12-30 13:46:46,000;21,758;21758
986;8;1;32;1899-12-30 13:47:13,000;22,54;22540
986;840;1;32;1899-12-30 13:47:37,000;21,825;21825
986;4;1;32;1899-12-30 13:48:13,000;22,655;22655
988;842;1;30;1899-12-30 17:56:53,000;21,519;21519
988;828;1;30;1899-12-30 17:56:57,000;22,176;22176
988;839;1;31;1899-12-30 17:57:47,000;21,865;21865
988;832;1;31;1899-12-30 17:57:49,000;21,956;21956
988;154;1;32;1899-12-30 17:59:52,000;21,85;21850
990;844;1;3;1899-12-30 18:19:24,000;25,563;25563
991;4;1;29;1899-12-30 15:02:24,000;24,11;24110
991;828;1;29;1899-12-30 15:03:02,000;22,785;22785
992;20;1;30;1899-12-30 17:12:13,000;20,037;20037
992;817;1;37;1899-12-30 17:25:09,000;19,925;19925
992;830;1;38;1899-12-30 17:26:56,000;19,765;19765
992;822;1;40;1899-12-30 17:30:08,000;20,192;20192
993;839;1;29;1899-12-30 15:58:45,000;47,91;47910
993;825;1;32;1899-12-30 16:02:35,000;22,917;22917
993;817;1;33;1899-12-30 16:03:28,000;21,618;21618
993;830;1;34;1899-12-30 16:04:41,000;21,74;21740
993;838;1;34;1899-12-30 16:05:53,000;27,416;27416
993;828;1;35;1899-12-30 16:07:20,000;22,1;22100
994;842;1;37;1899-12-30 16:01:40,000;24,296;24296
994;830;1;47;1899-12-30 16:15:05,000;24,111;24111
994;807;1;50;1899-12-30 16:18:53,000;25,213;25213
995;8;1;32;1899-12-30 14:56:30,000;23,645;23645
995;822;1;36;1899-12-30 15:01:20,000;23,775;23775
995;20;1;37;1899-12-30 15:02:29,000;23,529;23529
995;154;1;48;1899-12-30 15:17:41,000;24,4;24400
996;844;1;31;1899-12-30 17:08:35,000;25,026;25026
996;1;1;33;1899-12-30 17:10:41,000;24,31;24310
996;8;1;34;1899-12-30 17:12:38,000;24,289;24289
996;154;1;34;1899-12-30 17:13:30,000;29,996;29996
996;828;1;35;1899-12-30 17:15:27,000;24,295;24295
996;807;1;37;1899-12-30 17:18:16,000;25,016;25016
996;843;1;38;1899-12-30 17:20:21,000;24,297;24297
996;838;1;40;1899-12-30 17:23:26,000;24,399;24399
997;828;1;45;1899-12-30 16:06:18,000;21,519;21519
998;840;1;30;1899-12-30 15:01:51,000;27,774;27774
999;830;1;29;1899-12-30 15:51:16,000;19,742;19742
999;838;1;29;1899-12-30 15:52:30,000;19,778;19778
999;4;1;31;1899-12-30 15:54:51,000;18,956;18956
999;828;1;38;1899-12-30 16:04:17,000;18,84;18840
999;1;1;42;1899-12-30 16:08:17,000;18,978;18978
999;842;1;43;1899-12-30 16:11:12,000;19,806;19806
1000;828;1;6;1899-12-30 15:22:06,000;22,64;22640
1000;154;1;29;1899-12-30 15:54:26,000;21,733;21733
1000;825;1;31;1899-12-30 15:57:05,000;25,126;25126
1000;845;1;31;1899-12-30 15:57:50,000;21,509;21509
1000;842;1;32;1899-12-30 15:58:19,000;21,684;21684
1000;20;1;39;1899-12-30 16:07:21,000;23,111;23111
1000;4;1;39;1899-12-30 16:08:27,000;21,795;21795
1000;839;1;39;1899-12-30 16:08:53,000;22,258;22258
1000;838;1;40;1899-12-30 16:09:54,000;21,732;21732
1000;817;1;44;1899-12-30 16:14:45,000;21,364;21364
1000;840;1;47;1899-12-30 16:20:54,000;21,291;21291
1002;825;1;4;1899-12-30 15:21:22,000;38,563;38563
1002;842;1;34;1899-12-30 16:04:44,000;27,792;27792
1002;844;1;34;1899-12-30 16:04:46,000;24,084;24084
1002;840;1;35;1899-12-30 16:05:54,000;26,44;26440
1002;822;1;36;1899-12-30 16:06:30,000;23,763;23763
1002;845;1;37;1899-12-30 16:08:49,000;25,245;25245
1002;839;1;38;1899-12-30 16:09:51,000;24,827;24827
1002;815;1;39;1899-12-30 16:11:20,000;25,655;25655
1002;832;1;39;1899-12-30 16:11:32,000;25,774;25774
1003;845;1;3;1899-12-30 20:21:50,000;30,477;30477
1003;832;1;37;1899-12-30 21:23:46,000;30,242;30242
1003;4;1;38;1899-12-30 21:25:29,000;29,922;29922
1003;844;1;38;1899-12-30 21:25:50,000;29,31;29310
1003;840;1;40;1899-12-30 21:30:02,000;28,767;28767
1003;838;1;43;1899-12-30 21:35:11,000;30,234;30234
1003;828;1;44;1899-12-30 21:36:55,000;28,86;28860
1004;843;1;3;1899-12-30 14:18:54,000;29,418;29418
1004;4;1;5;1899-12-30 14:22:23,000;30,348;30348
1004;832;1;32;1899-12-30 15:08:28,000;30,021;30021
1004;807;1;35;1899-12-30 15:12:47,000;30,625;30625
1004;817;1;39;1899-12-30 15:18:49,000;37,446;37446
1004;830;1;43;1899-12-30 15:24:48,000;29,37;29370
1005;844;1;4;1899-12-30 14:20:44,000;38,891;38891
1005;845;1;4;1899-12-30 14:20:51,000;23,66;23660
1005;828;1;5;1899-12-30 14:23:11,000;23,244;23244
1005;154;1;29;1899-12-30 15:03:29,000;23,692;23692
1005;842;1;29;1899-12-30 15:03:37,000;23,376;23376
1005;807;1;30;1899-12-30 15:05:33,000;23,555;23555
1005;832;1;32;1899-12-30 15:08:30,000;23,477;23477
1006;825;1;30;1899-12-30 14:05:48,000;23,723;23723
1006;828;1;30;1899-12-30 14:06:07,000;23,94;23940
1007;842;1;5;1899-12-30 13:20:36,000;22,57;22570
1007;815;1;30;1899-12-30 13:56:04,000;23,755;23755
1007;825;1;43;1899-12-30 14:15:14,000;22,39;22390
1007;154;1;44;1899-12-30 14:16:47,000;22,733;22733
1008;8;1;31;1899-12-30 15:51:53,000;22,766;22766
1008;154;1;32;1899-12-30 15:53:30,000;23,403;23403
1008;830;1;35;1899-12-30 15:56:38,000;23,432;23432
1008;844;1;35;1899-12-30 15:57:04,000;23,593;23593
1008;817;1;39;1899-12-30 16:01:41,000;23,3;23300
1008;815;1;39;1899-12-30 16:02:25,000;23,505;23505
1008;839;1;40;1899-12-30 16:03:50,000;27,226;27226
1008;825;1;41;1899-12-30 16:04:39,000;23,115;23115
1008;843;1;49;1899-12-30 16:15:11,000;23,422;23422
1009;842;1;29;1899-12-30 18:09:35,000;22,493;22493
1009;817;1;33;1899-12-30 18:15:29,000;21,061;21061
1009;838;1;35;1899-12-30 18:20:34,000;22,317;22317
1009;845;1;35;1899-12-30 18:20:39,000;22,755;22755
1009;832;1;37;1899-12-30 18:23:10,000;21,964;21964
1009;840;1;40;1899-12-30 18:29:11,000;22,189;22189
1009;825;1;41;1899-12-30 18:30:42,000;21,587;21587
1010;842;1;37;1899-12-30 17:09:14,000;21,269;21269
1011;832;1;4;1899-12-30 18:20:43,000;45,543;45543
1013;826;1;5;1899-12-30 16:23:10,000;21,013;21013
1013;8;1;6;1899-12-30 16:25:08,000;21,401;21401
1013;844;1;34;1899-12-30 17:14:53,000;20,382;20382
1013;154;1;34;1899-12-30 17:16:33,000;20,906;20906
1014;841;1;6;1899-12-30 15:21:55,000;22,381;22381
1014;9;1;31;1899-12-30 15:58:16,000;21,954;21954
1014;847;1;32;1899-12-30 15:59:33,000;22,442;22442
1014;807;1;35;1899-12-30 16:02:40,000;22,193;22193
1015;832;1;30;1899-12-30 15:54:15,000;23,795;23795
1015;826;1;32;1899-12-30 15:56:48,000;24,023;24023
1015;840;1;39;1899-12-30 16:06:35,000;24,591;24591
1015;848;1;40;1899-12-30 16:07:15,000;25,062;25062
1015;841;1;44;1899-12-30 16:13:29,000;35,651;35651
1015;8;1;46;1899-12-30 16:15:59,000;26,299;26299
1015;846;1;47;1899-12-30 16:16:57,000;25,026;25026
1015;154;1;50;1899-12-30 16:20:12,000;24,219;24219
1016;832;1;3;1899-12-30 14:17:05,000;24,727;24727
1016;8;1;6;1899-12-30 14:21:09,000;25,342;25342
1016;822;1;30;1899-12-30 14:51:51,000;23,994;23994
1016;844;1;33;1899-12-30 14:55:25,000;23,732;23732
1016;841;1;33;1899-12-30 14:56:30,000;23,884;23884
1016;154;1;34;1899-12-30 14:57:56,000;24,071;24071
1016;825;1;39;1899-12-30 15:04:54,000;24,381;24381
1016;840;1;45;1899-12-30 15:11:32,000;23,727;23727
1016;830;1;48;1899-12-30 15:14:55,000;23,426;23426
1017;8;1;31;1899-12-30 16:03:51,000;29,975;29975
1017;154;1;31;1899-12-30 16:04:18,000;30,837;30837
1017;826;1;32;1899-12-30 16:05:49,000;30,233;30233
1017;807;1;34;1899-12-30 16:08:41,000;30,884;30884
1017;840;1;39;1899-12-30 16:16:51,000;30,849;30849
1018;1;1;30;1899-12-30 15:47:46,000;30,067;30067
1018;830;1;31;1899-12-30 15:49:00,000;21,11;21110
1018;826;1;32;1899-12-30 15:51:13,000;25,091;25091
1018;154;1;34;1899-12-30 15:53:32,000;22,265;22265
1018;848;1;35;1899-12-30 15:54:33,000;21,225;21225
1018;832;1;41;1899-12-30 16:01:19,000;21,266;21266
1018;817;1;46;1899-12-30 16:07:18,000;22,305;22305
1020;1;1;3;1899-12-30 15:25:13,000;20,203;20203
1020;822;1;3;1899-12-30 15:25:19,000;22,243;22243
1020;830;1;3;1899-12-30 15:25:20,000;22,358;22358
1020;8;1;3;1899-12-30 15:25:22,000;27,256;27256
1020;807;1;3;1899-12-30 15:25:24,000;22,132;22132
1020;844;1;3;1899-12-30 15:25:25,000;20,361;20361
1020;154;1;3;1899-12-30 15:25:31,000;27,232;27232
1020;842;1;3;1899-12-30 15:25:33,000;29,667;29667
1020;832;1;3;1899-12-30 15:25:34,000;23,363;23363
1020;841;1;3;1899-12-30 15:25:37,000;22,509;22509
1020;817;1;3;1899-12-30 15:25:39,000;21,224;21224
1020;826;1;3;1899-12-30 15:25:41,000;23,09;23090
1020;846;1;6;1899-12-30 15:31:10,000;21,402;21402
1021;822;1;5;1899-12-30 15:19:58,000;33,328;33328
1021;832;1;29;1899-12-30 15:53:20,000;21,832;21832
1021;8;1;29;1899-12-30 15:53:23,000;22,205;22205
1021;1;1;31;1899-12-30 15:55:15,000;22,88;22880
1021;807;1;36;1899-12-30 16:03:27,000;21,734;21734
